genes	logFC	logCPM	F	PValue	FDR	DE
ENSMUSG00000029270	Fam69a	-0.320524594843109	4.90440447238863	29.751086444316	1.18784948663582e-06	0.000115123847347284	NS
ENSMUSG00000022774	Ncbp2	-0.181811236860542	8.01969355247433	29.7214102428262	1.19972041703061e-06	0.00011571534137725	NS
ENSMUSG00000072692	Rpl37rt	0.221958204791498	5.50143041508569	29.6666303000033	1.22195776519459e-06	0.000117296252082937	NS
ENSMUSG00000059775	Rps26-ps1	0.255768910966935	4.54124077868989	29.6268328719987	1.23838112728243e-06	0.000118306677026381	NS
ENSMUSG00000025613	Cct8	-0.191360806963474	10.2064203131953	29.555730855982	1.26829585268546e-06	0.000120590290979032	NS
ENSMUSG00000031864	Ints10	-0.206097425087244	5.97472283006124	29.3117099947669	1.37679402951981e-06	0.000130288876510502	NS
ENSMUSG00000035455	Fignl1	-0.251349860763288	6.62857024791353	29.2791269422988	1.39199403300954e-06	0.000130917262027901	NS
ENSMUSG00000006736	Tspan31	-0.241114095422806	6.70164156736521	29.2695693856202	1.39648559834367e-06	0.000130917262027901	NS
ENSMUSG00000026000	Lancl1	-0.238793985120798	5.70310427004769	29.1593755136829	1.4493712058564e-06	0.000135243186659958	NS
ENSMUSG00000036503	Rnf13	-0.282058216320949	5.29138766445049	29.1234494041976	1.46705927471733e-06	0.000136259922080458	NS
ENSMUSG00000042682	Selenok	-0.196057720904138	7.44880275743037	29.1017127004559	1.47786991090941e-06	0.000136631456924721	NS
ENSMUSG00000022889	Mrpl39	-0.211468917447666	6.93612803894661	29.0858763133098	1.48579810115898e-06	0.000136734318832346	NS
ENSMUSG00000039530	Tusc3	-0.273404713602759	5.38284792808724	29.0486005380776	1.50463426816597e-06	0.000137473731593587	NS
ENSMUSG00000026341	Actr3	-0.194473920737027	7.64356215545924	29.0372564658498	1.51041571119682e-06	0.000137473731593587	NS
ENSMUSG00000019853	Hebp2	-0.336718769404568	5.07572022599132	29.0294841730572	1.5143901247225e-06	0.000137473731593587	NS
ENSMUSG00000028568	Btf3l4	-0.186973786799655	7.50173535918847	28.9912207748317	1.53411524407779e-06	0.000138637027147246	NS
ENSMUSG00000002996	Hbp1	-0.368437141471947	4.66725649150759	28.9602854369953	1.55025757582143e-06	0.000139467567202375	NS
ENSMUSG00000027082	Tfpi	-0.537205947674841	5.3258998584601	30.2946843053251	1.56189238581546e-06	0.000139886986804597	NS
ENSMUSG00000028932	Psmc2	-0.186957199211904	8.85659990585013	28.9155802282202	1.57389729582888e-06	0.000140335677995195	NS
ENSMUSG00000100215	Gm8292	0.321603623603416	3.44449761658403	28.8883165068057	1.58849751402185e-06	0.0001409454566501	NS
ENSMUSG00000028161	Ppp3ca	-0.241942455554324	5.34065182846229	28.8766517270381	1.59478709299036e-06	0.0001409454566501	NS
ENSMUSG00000014769	Psmb1	-0.208069632248267	9.44296758499233	28.8609591076087	1.6032892660861e-06	0.000141075391474646	NS
ENSMUSG00000083563	Gm13340	0.321299172294759	5.25723209952284	28.8444915127089	1.61226192585663e-06	0.000141120729031555	NS
ENSMUSG00000026209	Dnpep	-0.250366774826503	6.64537917759993	28.8342417805222	1.61787297763222e-06	0.000141120729031555	NS
ENSMUSG00000036103	Colec12	-0.273973410848441	5.67823594613392	28.718790210195	1.68249347786951e-06	0.000146122009320425	NS
ENSMUSG00000048416	Mlf1	-0.32360454326349	4.41741502090894	28.7005210007784	1.69296210026594e-06	0.000146397438170411	NS
ENSMUSG00000031960	Aars	0.225543679411039	7.02668330344723	28.6362759110329	1.73031594518209e-06	0.000148985401254262	NS
ENSMUSG00000031068	Glrx3	-0.146089436026434	8.90300867476784	28.6088958410823	1.74649451894995e-06	0.000149735782218691	NS
ENSMUSG00000117405	AC126807.1	0.280220546810571	3.91642699026565	28.5599641703931	1.77579994290194e-06	0.000150998703661587	NS
ENSMUSG00000052446	Zfp961	-0.26606998590139	4.88634217041468	28.5591725195526	1.77627824066068e-06	0.000150998703661587	NS
ENSMUSG00000026150	Mff	-0.150317143366342	7.35123253710685	28.4884723216474	1.81953763940143e-06	0.00015370702839475	NS
ENSMUSG00000000563	Atp5f1	-0.204287668889551	9.27954940926851	28.4740775420251	1.82847859285462e-06	0.00015370702839475	NS
ENSMUSG00000024121	Atp6v0c	-0.232941355731993	7.18901386966079	28.4698348776934	1.8311225095377e-06	0.00015370702839475	NS
ENSMUSG00000026727	Rsu1	-0.230370244629604	6.59365066397892	28.4357690085732	1.85249585911747e-06	0.000154784400968232	NS
ENSMUSG00000062825	Actg1	-0.221522229731289	10.5311165199888	28.4248710356013	1.85938792908703e-06	0.000154784400968232	NS
ENSMUSG00000029413	Naaa	-0.496724280238824	4.6730483006206	28.8293456144756	1.87219109645892e-06	0.000155206189161813	NS
ENSMUSG00000022757	Tfg	-0.219279554481073	7.8854351566815	28.3331789822309	1.91844038901372e-06	0.000158321275018901	NS
ENSMUSG00000068882	Ssb	-0.194291163162051	9.07355026041328	28.3223373034962	1.92555034914824e-06	0.000158321275018901	NS
ENSMUSG00000061613	U2af1	-0.192622789144223	8.14927394185296	28.193933541566	2.01186849172294e-06	0.000163886216179335	NS
ENSMUSG00000040158	Tax1bp3	-0.275446179244732	6.17005729123456	28.1793690483134	2.02190986472599e-06	0.000163886216179335	NS
ENSMUSG00000032382	Snx1	-0.172631727718896	6.5597373230119	28.1763312063593	2.02401083016898e-06	0.000163886216179335	NS
ENSMUSG00000022391	Rangap1	0.217294925623404	6.70049282723417	28.1717438774909	2.02718771379371e-06	0.000163886216179335	NS
ENSMUSG00000016257	Prelid3b	-0.195376008060643	7.03473363138859	28.161820454635	2.03407775040646e-06	0.000163886216179335	NS
ENSMUSG00000005233	Spc25	-0.214020248157531	7.72294668220983	28.0894666473577	2.08505508590388e-06	0.000167321500533615	NS
ENSMUSG00000021028	Mbip	-0.229080596667638	5.77230694359243	27.9847322651922	2.16120751698724e-06	0.000172741614365729	NS
ENSMUSG00000022234	Cct5	-0.1511875324591	10.2914900876067	27.932221586387	2.20046929429294e-06	0.000174954465943732	NS
ENSMUSG00000097183	Gm17501	-1.4566790567139	0.78366036730478	27.9244609479173	2.20633435767941e-06	0.000174954465943732	down
ENSMUSG00000028691	Prdx1	-0.228803545542525	11.0969991908401	27.8299707773936	2.3172130789884e-06	0.000183023341695533	NS
ENSMUSG00000038372	Gmds	-0.308973735301315	5.55304002627648	27.6665991903268	2.41073263184107e-06	0.000189663208078414	NS
ENSMUSG00000042705	Commd10	-0.215714389494661	6.69438792121039	27.6550967031778	2.42029590427652e-06	0.00018967178293592	NS
ENSMUSG00000028013	Ppa2	-0.213498681669051	6.98473231481288	27.5854765638593	2.4790255609458e-06	0.000193518329975466	NS
ENSMUSG00000040479	Dgkz	0.248509995115168	5.10813714854118	27.5368428887107	2.52092790326468e-06	0.000196026572074791	NS
ENSMUSG00000038079	Tmem237	-0.262897162336402	5.36225072176918	27.4943599073382	2.55813250563123e-06	0.000198151561111867	NS
ENSMUSG00000022110	Sucla2	-0.186261729807943	7.40510990780788	27.4397344241894	2.60681043039798e-06	0.000201145503287094	NS
ENSMUSG00000031422	Morf4l2	-0.146893980780441	9.60794143816575	27.2921213320498	2.74322196918243e-06	0.000210844166734143	NS
ENSMUSG00000035351	Nup37	-0.225344727587807	7.29027511014495	27.2776326158395	2.75700481134416e-06	0.000210844166734143	NS
ENSMUSG00000039682	Lap3	-0.202084099126742	7.67743436431951	27.2702741496951	2.76403229244739e-06	0.000210844166734143	NS
ENSMUSG00000071266	Zfp946	-0.405566133454184	4.17977089175284	27.2553422152051	2.7783498055631e-06	0.000211133537118208	NS
ENSMUSG00000035064	Eef2k	0.6522526142806	2.6408667062519	27.1573288552415	2.87426194820969e-06	0.000217421465322901	up
ENSMUSG00000034484	Snx2	-0.253367180331026	6.79223353966269	27.1488000422616	2.8827689051885e-06	0.000217421465322901	NS
ENSMUSG00000030298	Sec13	-0.172771886607092	8.51284929916284	27.1157562276276	2.91597566821285e-06	0.000218922985830422	NS
ENSMUSG00000007029	Vars	0.176385893389764	7.83693764732757	27.1073347107795	2.924502053761e-06	0.000218922985830422	NS
ENSMUSG00000026111	Unc50	-0.189135045661246	6.64466737715371	27.0391706212845	2.99447487905128e-06	0.000223327713842107	NS
ENSMUSG00000032388	Spg21	-0.222964784489018	6.54734113291421	26.928618928619	3.11167899959176e-06	0.000231209274406704	NS
ENSMUSG00000021477	Ctsl	-0.327874872181595	7.93175407104415	27.8052471064524	3.23825867728506e-06	0.000239726736471191	NS
ENSMUSG00000029594	Rbm19	0.277762591471792	4.92161606097758	26.7667727189154	3.29192385278952e-06	0.000242803589465674	NS
ENSMUSG00000026239	Pde6d	-0.179883081311951	6.93082206118261	26.738463749052	3.32454869219443e-06	0.00024431170645716	NS
ENSMUSG00000095990	Zfp97	-0.863709317767434	2.34792173312604	26.7188404827388	3.34736051763727e-06	0.000245090316441018	down
ENSMUSG00000030884	Uqcrc2	-0.174999568684137	7.6320066234949	26.6677191083202	3.40755497581557e-06	0.000248590428817498	NS
ENSMUSG00000028076	Cd1d1	-0.475204374034272	3.30613466011167	26.6401108177398	3.44052956385042e-06	0.000250086609094084	NS
ENSMUSG00000032959	Pebp1	-0.130058850195796	9.3610551655277	26.4594553835048	3.66463946486394e-06	0.000265415151422745	NS
ENSMUSG00000060487	Samd5	2.66800954868241	-0.107445052163292	26.6828276353923	3.80670075541562e-06	0.000274637965228794	up
ENSMUSG00000018287	Spag7	-0.164375957433809	7.91078164320102	26.341307749665	3.81935960018112e-06	0.000274637965228794	NS
ENSMUSG00000026750	Psmb7	-0.211773732163741	7.22544909375958	26.275520554378	3.90843640096159e-06	0.000280039468128898	NS
ENSMUSG00000029229	Chic2	-0.174806565409256	6.48817557940972	26.2563546719211	3.93479103999058e-06	0.000280924476314203	NS
ENSMUSG00000025091	Pnliprp2	-1.27120346288044	1.48071516569471	26.215673359959	3.99134449996776e-06	0.000283951607653735	down
ENSMUSG00000003779	Kif20a	-0.340485598097941	6.21204850076653	26.5837451863893	4.04422353549148e-06	0.00028669686420152	NS
ENSMUSG00000055681	Cope	-0.167504809773207	8.27641235682662	26.1499260675094	4.08453464791253e-06	0.000288534979247962	NS
ENSMUSG00000025393	Atp5b	-0.155828839612222	10.9844983796692	26.1365771204273	4.10372978890239e-06	0.000288873779034947	NS
ENSMUSG00000030754	Copb1	-0.185601835486052	7.25323017562674	26.1184239810603	4.12998355171597e-06	0.000289374349146657	NS
ENSMUSG00000022841	Ap2m1	-0.173217970610411	8.17704489362881	26.1117435643184	4.13968887474282e-06	0.000289374349146657	NS
ENSMUSG00000041638	Gcn1l1	0.199120171564709	6.07037819630389	25.9947672386965	4.3135248726665e-06	0.000300478944428595	NS
ENSMUSG00000030663	1110004F10Rik	-0.174276939973264	8.80394580656997	25.9679447454425	4.35444307045577e-06	0.000302279712385757	NS
ENSMUSG00000027195	Hsd17b12	-0.201858809819255	6.52841505063379	25.9511740693831	4.38023165106024e-06	0.000303021404770933	NS
ENSMUSG00000031604	Msmo1	-0.468604510777036	7.92117732941017	27.5096752566601	4.53651037997227e-06	0.000312754196711353	NS
ENSMUSG00000029310	Nudt9	-0.223337533474968	6.64150356943967	25.8232160779174	4.5822921184003e-06	0.000314321044320283	NS
ENSMUSG00000091845	Rpl36-ps12	0.252880204351609	4.5690759633474	25.8180981074848	4.5905725244663e-06	0.000314321044320283	NS
ENSMUSG00000026526	Fh1	-0.163657113883353	7.22029753968736	25.7866600341813	4.64177848500824e-06	0.000316603642137126	NS
ENSMUSG00000012483	Rpa3	-0.185580154426837	6.9664564076992	25.7783140209479	4.6554717590695e-06	0.000316603642137126	NS
ENSMUSG00000052192	Gm5963	0.339333840700082	3.89306100511535	25.7548139114553	4.69425411789207e-06	0.000318149863529088	NS
ENSMUSG00000001467	Cyp51	-0.343878627755079	7.06631625440718	26.6354304696296	4.71310723079814e-06	0.000318149863529088	NS
ENSMUSG00000024966	Stip1	-0.181599406942886	8.72254568588452	25.7358571162033	4.72578303916201e-06	0.000318149863529088	NS
ENSMUSG00000025040	Fundc1	-0.222403175760762	5.60258121545076	25.7013293911781	4.78377583008653e-06	0.000320976958873565	NS
ENSMUSG00000061474	Mrps36	-0.211598879361196	6.63347283622462	25.6509533565002	4.86971650665697e-06	0.000325654175188507	NS
ENSMUSG00000018362	Kpna2	-0.185314049285093	9.5436354649305	25.6015359696834	4.95558051690562e-06	0.000330295203754686	NS
ENSMUSG00000021076	Actr10	-0.204424672785071	7.24792340024128	25.500950168501	5.13524328148945e-06	0.0003411365917657	NS
ENSMUSG00000020741	Cluh	0.250703359938134	4.98525030440882	25.4860897145226	5.16235453535945e-06	0.000341805797651423	NS
ENSMUSG00000037894	H2afz	-0.17984665728316	12.1937646327878	25.448810353577	5.2310227929517e-06	0.000345213089711174	NS
ENSMUSG00000029309	Sparcl1	-0.664652376988042	6.45175904106301	27.126907433285	5.25652667221411e-06	0.000345758813435932	down
ENSMUSG00000037072	Selenof	-0.140172691175151	8.53152821750978	25.3956788494081	5.33053414440273e-06	0.000349480967336626	NS
ENSMUSG00000035620	Ric8b	-0.330941566306769	4.85146886209088	25.3819254492455	5.35661218378573e-06	0.000350046754498727	NS
ENSMUSG00000040699	Limd2	-0.197339917828938	8.16999267002121	25.3703918007478	5.37858345241395e-06	0.000350341367604963	NS
ENSMUSG00000038422	Hdhd3	-0.734370325130473	2.64363797218842	25.315673255694	5.48410327992091e-06	0.000356058511332599	down
ENSMUSG00000020149	Rab1a	-0.154341538438945	7.76203241045495	25.3054406388933	5.50407340933362e-06	0.000356202324961455	NS
ENSMUSG00000019880	Rspo3	-0.591353872591916	3.57940069313428	25.3189353156762	5.54605973148179e-06	0.000357765435154301	down
ENSMUSG00000002010	Idh3g	-0.176708917445674	7.67632411784706	25.1385207430924	5.8407195500509e-06	0.00037556575517026	NS
ENSMUSG00000052707	Tnrc6a	0.181110757376477	5.86708315625753	25.1102527555124	5.89981544199465e-06	0.000377850504207799	NS
ENSMUSG00000062397	Zfp706	-0.136433705182073	9.18207913908544	25.1035495479234	5.91391976479159e-06	0.000377850504207799	NS
ENSMUSG00000092746	Rn7s6	0.543087003487734	2.68490680770233	25.0831298665822	5.95710135569735e-06	0.000379401166342858	NS
ENSMUSG00000031878	Nae1	-0.231627016660689	7.36015593638817	25.0379844483861	6.05373691629174e-06	0.000384335664603307	NS
ENSMUSG00000006378	Gcat	0.433908199599292	3.3538853409705	25.0216628284129	6.08907347544335e-06	0.000384731507865389	NS
ENSMUSG00000020646	Mboat2	-0.269289895724151	4.94065854195335	25.0174053500793	6.09832616395144e-06	0.000384731507865389	NS
ENSMUSG00000025428	Atp5a1	-0.147753754226728	10.1533061977703	24.994871752975	6.14754171970637e-06	0.000386620633168493	NS
ENSMUSG00000078193	Gm2000	0.182124945180938	6.2006215192384	24.9597831735978	6.22500147012511e-06	0.000390268685917656	NS
ENSMUSG00000036968	Cnpy4	-0.229267597635312	5.95885071490002	24.9389053073109	6.27157074732343e-06	0.000391963402905927	NS
ENSMUSG00000008958	Vps72	-0.185007151337395	7.69623039296083	24.9226207345129	6.30814552966861e-06	0.000393024893218048	NS
ENSMUSG00000080775	Gm6368	0.355937899705268	3.07071731173363	24.8825473324014	6.39909593977885e-06	0.000397137078782629	NS
ENSMUSG00000024378	Stard4	-0.407533654713403	4.62948543391676	24.8664167980294	6.43608920774269e-06	0.000397137078782629	NS
ENSMUSG00000029538	Srsf9	-0.170776745978612	8.9194782507453	24.8657103393754	6.43771444627539e-06	0.000397137078782629	NS
ENSMUSG00000027997	Casp6	-0.267414404503018	6.0354208763645	24.843434448495	6.48918032576562e-06	0.000397137078782629	NS
ENSMUSG00000059273	Zc3h4	0.323411587549586	4.46366073490117	24.8430045696322	6.49017770378742e-06	0.000397137078782629	NS
ENSMUSG00000106864	Gtf3c2	0.2288432287891	5.59329984621736	24.8418229517912	6.49292003991139e-06	0.000397137078782629	NS
ENSMUSG00000002968	Med25	0.246079248217902	5.79571860080157	24.8004712115806	6.58965244066415e-06	0.000401725337440885	NS
ENSMUSG00000000399	Ndufa9	-0.188796994973456	7.53820588040088	24.79270611102	6.6079833194842e-06	0.000401725337440885	NS
ENSMUSG00000058013	Sept11	-0.217195802596835	9.56718370844205	24.7440749614234	6.72399666068556e-06	0.000406361066511009	NS
ENSMUSG00000022422	Dscc1	-0.277457058053026	5.33181371869312	24.7393860844679	6.73529359941088e-06	0.000406361066511009	NS
ENSMUSG00000092060	Bend4	-0.32844513292354	5.76493262037757	24.8638663120484	6.74500225043197e-06	0.000406361066511009	NS
ENSMUSG00000053931	Cnn3	-0.18688691792437	9.13423119527235	24.7067938265231	6.81436506956929e-06	0.000409253448723024	NS
ENSMUSG00000040374	Pex2	-0.20089133393615	6.48848619638758	24.698838859611	6.83381045370417e-06	0.000409253448723024	NS
ENSMUSG00000015217	Hmgb3	-0.155178512903421	9.05844856860796	24.6481476714039	6.95908308184523e-06	0.000415389386543565	NS
ENSMUSG00000029176	Anapc4	-0.173796242531445	6.6390065310458	24.6407032259159	6.97768035416117e-06	0.000415389386543565	NS
ENSMUSG00000046058	Eid2	-0.253516987561606	5.99297363647184	24.5746921567929	7.14486092621802e-06	0.000424083431662088	NS
ENSMUSG00000017344	Vtn	-1.14986021492124	3.88310104091332	26.1027933570842	7.18493918680671e-06	0.000425204277185003	down
ENSMUSG00000048120	Entpd1	-1.21430129743549	1.53771817033354	24.6812932213437	7.31171715381041e-06	0.000431434322175719	down
ENSMUSG00000007880	Arid1a	0.197000501184026	7.07912429848439	24.4768136037073	7.40044651833688e-06	0.000435389319797286	NS
ENSMUSG00000025571	Tnrc6c	0.25653732186202	4.70442374011525	24.4587698379129	7.44859077195178e-06	0.000436940432944142	NS
ENSMUSG00000040331	Nsmce4a	-0.158532304255958	8.40272253260318	24.3179505852424	7.83568334175805e-06	0.000458307519540379	NS
ENSMUSG00000022400	Rbx1	-0.160885829815139	9.42915494895725	24.2183733905395	8.12197671674856e-06	0.000471312704011956	NS
ENSMUSG00000024246	Thumpd2	-0.32601957205775	3.9112325641078	24.2167949446631	8.12660138522241e-06	0.000471312704011956	NS
ENSMUSG00000020571	Pdia6	-0.18155034849538	9.72528811567473	24.2081909392019	8.15185828844682e-06	0.000471312704011956	NS
ENSMUSG00000019818	Cd164	-0.203998836245244	7.61862797195857	24.2081413129862	8.15200420158254e-06	0.000471312704011956	NS
ENSMUSG00000020086	H2afy2	-0.248243672821436	7.6279525427797	24.2675120039943	8.21016025313695e-06	0.000472659996142577	NS
ENSMUSG00000040010	Slc7a5	0.384406341650889	4.20843306343195	24.1842968816194	8.22242740772402e-06	0.000472659996142577	NS
ENSMUSG00000028271	Gtf2b	-0.218271589083755	6.69465411903505	24.1745152658744	8.25149939018468e-06	0.000472975945045386	NS
ENSMUSG00000021701	Plk2	-0.326163154273345	5.99588693695894	24.3476681819722	8.4887610693733e-06	0.000485189528700191	NS
ENSMUSG00000022425	Enpp2	-1.06245923643971	1.89397852667401	24.0876917527572	8.59821709864576e-06	0.000489338313768799	down
ENSMUSG00000052738	Suclg1	-0.180545873838065	8.03729258765705	24.0567118379884	8.61012983552917e-06	0.000489338313768799	NS
ENSMUSG00000021273	Fdft1	-0.32554771565425	7.57120926730248	24.9156431974786	8.65705363510766e-06	0.000490615282563644	NS
ENSMUSG00000018659	Pnpo	0.4408144244548	5.42316557204881	24.7591466780548	8.69207949281659e-06	0.000491212672633483	NS
ENSMUSG00000026176	Ctdsp1	0.235856860416327	4.7118313977837	24.0083316421205	8.76206985142536e-06	0.000493777093705886	NS
ENSMUSG00000069601	Ank3	0.320578409017986	4.71165659195053	23.9951864258373	8.80383226553157e-06	0.00049474084849046	NS
ENSMUSG00000008450	Nutf2	-0.164996430940754	8.93700734842952	23.9766588834892	8.86304576804724e-06	0.000495313819939535	NS
ENSMUSG00000055538	Zcchc24	-0.352707670797866	4.8225477790494	23.9765464047257	8.86340650774066e-06	0.000495313819939535	NS
ENSMUSG00000068749	Psma5	-0.165588690268452	9.16429095410736	23.9634931259335	8.9053744964845e-06	0.000495875420351388	NS
ENSMUSG00000031691	Tnpo2	0.308671379246536	4.26627998273424	23.9580640618836	8.92289037717332e-06	0.000495875420351388	NS
ENSMUSG00000020180	Snrpd3	-0.231632023341187	8.42530746465411	23.9711914707941	8.99337008376267e-06	0.000498411576299576	NS
ENSMUSG00000015671	Psma2	-0.195711657988857	9.19053498080446	23.878871307126	9.18249945047407e-06	0.000507491195524548	NS
ENSMUSG00000022037	Clu	-0.921109347397799	4.68895662954671	25.3619162620822	9.22974697811756e-06	0.000508701054601633	down
ENSMUSG00000032258	Lca5	-0.343370618262688	4.39078811155037	23.8534590486023	9.26745881813209e-06	0.000509380161121551	NS
ENSMUSG00000105271	Gm42875	-1.1292805535689	0.444980555066914	23.8175293679701	9.38897637868964e-06	0.000514083428853946	down
ENSMUSG00000030613	Ccdc90b	-0.220880571629006	5.69248004659891	23.8130394424838	9.40427765872785e-06	0.000514083428853946	NS
