seqnames	start	end	width	strand	nWindows	logFC.up	logFC.down	PValue	FDR	direction	best	logFC	logCPM
chr1	39713651	39714700	1050	*	19	0	2	0.0221750349919042	0.477913495207922	down	17514	-1.57339714819327	-1.52053442046485
chr1	39719301	39719950	650	*	11	4	0	0.0601717716856926	0.604746264888153	up	17549	0.701356384616707	-1.27855428229584
chr1	39731051	39732450	1400	*	25	6	5	0.0308867305316236	0.518984120082435	down	17584	-1.27371618957246	-1.39441320834754
chr1	39742351	39742600	250	*	3	0	3	0.0435558284043647	0.561793829686166	down	17659	-1.01952749510109	-1.6770401486318
chr1	39832001	39832350	350	*	4	3	0	0.00684516976715823	0.352503845483128	up	17835	1.07639741443791	-1.64768171529112
chr1	39867551	39868950	1400	*	26	7	1	0.0635763976288755	0.61308540376066	up	17949	1.00905849225988	-1.37620937055636
chr1	39895201	39896050	850	*	15	5	0	0.0139706191210759	0.425219360685715	up	18053	0.731921183079341	-1.20095555981018
chr1	39918601	39918900	300	*	3	0	3	0.00937856300807361	0.382959900639181	down	18158	-1.478088550732	-1.70839215431698
chr1	39930201	39930550	350	*	5	0	3	0.0022970642467567	0.269213800471644	down	18219	-1.43941374338788	-1.52807354660119
chr1	39952851	39953100	250	*	3	0	1	0.0751441697925492	0.638457111298513	down	18350	-0.635554485401872	-1.56017279256261
chr1	39965401	39965900	500	*	8	0	4	0.0289382587782374	0.511757582184313	down	18401	-1.16801394385164	-1.47918263642368
chr1	40030951	40032000	1050	*	18	5	5	0.0311996326932697	0.519639586146545	down	18522	-3.12755280100394	-1.59544258792766
chr1	40033201	40034150	950	*	17	0	7	0.0102061449728177	0.390713190162987	down	18536	-1.46503637945308	-1.58022735857675
chr1	40072001	40073400	1400	*	21	0	7	0.0172836296311417	0.450911433386225	down	18600	-2.12485044136354	-1.64221251054943
chr1	40225701	40226000	300	*	4	0	2	0.0260081115213693	0.496174389292317	down	18677	-0.969507754900008	-1.64102763760763
chr1	40232951	40233650	700	*	12	0	2	0.0271530637166001	0.502261301927217	down	18683	-1.36156349753626	-1.68996485837715
chr1	40236701	40237500	800	*	14	1	4	0.0549970147483503	0.590921363884199	down	18706	-2.1353756008685	-1.70438305371903
chr1	40378801	40379150	350	*	5	0	2	0.0642656116270117	0.614631395271204	down	18785	-0.749339110724784	-1.42642412389938
chr1	40876001	40876350	350	*	5	0	4	0.057354012077966	0.597216235406544	down	18940	-0.772917149056502	-1.44459215651013
chr1	40879401	40879600	200	*	2	0	1	0.0626289940733542	0.611273327802298	down	18944	-0.720612535847787	-1.67095156040694
chr1	41158251	41158400	150	*	1	0	1	0.0788210080023333	0.645441562101491	down	18986	-0.525088307592482	-1.62555130752859
chr1	41264201	41264600	400	*	6	2	0	0.0706572886750671	0.630126235226177	up	18987	1.41692980697431	-1.57255632803134
chr1	41271051	41271600	550	*	9	0	1	0.0942762963953153	0.675872247213053	down	19001	-1.23639553733377	-1.63533530876121
chr1	41390101	41390800	700	*	12	2	0	0.0886858360452039	0.664832845166937	up	19023	0.593681929190771	-0.927017423466983
chr1	41652651	41652950	300	*	4	0	1	0.00933007294370723	0.382905042022294	down	19033	-1.51407138702102	-1.63464944421541
chr1	41888101	41888700	600	*	10	0	1	0.0412807434374562	0.555359618820387	down	19059	-0.43004513347395	-0.151222356686457
chr1	42260701	42260900	200	*	2	1	0	0.0577899110816926	0.597957178840066	up	19108	0.745281259435615	-1.65297392120386
chr1	42262601	42263000	400	*	6	0	3	0.055182345047433	0.591227314267291	down	19123	-0.880653550336964	-1.59168921310068
chr1	42398701	42399200	500	*	8	0	4	0.0367074252270336	0.539161941150432	down	19131	-1.15617569347085	-1.64232449277826
chr1	42691251	42692000	750	*	13	6	0	0.00684616001719101	0.352503845483128	up	19299	0.938188257249187	-1.10044304584089
chr1	42707651	42708300	650	*	11	4	0	0.0024747434306004	0.272451719622473	up	19457	2.07410430912657	-1.60689342973082
chr1	42891301	42891750	450	*	7	0	3	0.0697629229550916	0.627718072712441	down	19602	-1.30817608663624	-1.65964296983664
chr1	42911001	42911950	950	*	16	0	5	0.0906149648670373	0.669004570668074	down	19606	-1.28613741868039	-1.67084788247277
chr1	43079301	43079900	600	*	5	3	0	0.00756486923340608	0.361637622304513	up	19734	1.07984801020282	-1.66669956579096
chr1	43197451	43197650	200	*	2	2	0	0.0126520886783596	0.415332074553908	up	19929	0.921944236173859	-1.67836057607817
chr1	43269501	43270000	500	*	8	3	1	0.0348351537731884	0.534210798954581	mixed	19971	0.927338482249388	-1.43613767791635
chr1	43397601	43397950	350	*	5	0	4	0.00269845753392952	0.278738301892271	down	20071	-1.25175568787994	-1.69119109923024
chr1	43413901	43414050	150	*	1	1	0	0.0531621644042433	0.586432937697419	up	20098	0.829583248859877	-1.66545534390235
chr1	43422751	43423550	800	*	12	6	0	0.0128049954696144	0.416216497438254	up	20108	1.08241891668699	-1.57794332376096
chr1	43445801	43447250	1450	*	27	0	6	0.0709908405492307	0.630780748781724	down	20177	-1.65386812413598	-0.737738144169248
chr1	43447701	43448150	450	*	5	0	1	0.078503755343656	0.644670471400253	down	20188	-0.788154726329281	-1.67606057351227
chr1	43465901	43466950	1050	*	13	1	4	0.0798880591299734	0.646924734967774	up	20196	1.51260059775084	-1.70443663365441
chr1	43499151	43499400	250	*	3	1	0	0.0972672270418102	0.680687884182664	up	20293	0.609561837593494	-1.52501721568569
chr1	43590451	43591150	700	*	12	0	3	0.042288611666456	0.558067701664504	down	20398	-1.1531615649268	-1.67399939722499
chr1	43601201	43601700	500	*	7	0	4	0.017190136728314	0.449786899283024	down	20409	-1.32215400037691	-1.59228440119922
chr1	44679501	44679700	200	*	2	2	0	0.0951591429357296	0.677082756079448	up	20858	0.806829361440228	-1.70435380155125
chr1	45311501	45311800	300	*	4	2	0	0.00762026039349868	0.362743070944543	up	20891	1.05566875375667	-1.51791675792846
chr1	45313751	45314350	600	*	10	3	0	0.0728923156926027	0.635107517256644	up	20899	0.576853560372076	-1.13233026746995
chr1	45815701	45815950	250	*	3	2	0	0.0113413446650288	0.403256575721697	up	21026	1.33618333908853	-1.6573229924557
chr1	45864701	45865050	350	*	5	2	1	0.0481130614615688	0.574475248406251	up	21044	1.17952969764289	-1.69873264256388
chr1	45865851	45866050	200	*	2	1	0	0.0980424612107816	0.6812438281893	up	21053	0.641740337546591	-1.60402820333784
chr1	45925901	45926950	1050	*	19	5	0	0.0190795225515518	0.463130015790869	up	21111	1.02685140338221	-1.64709455847384
chr1	46116651	46117450	800	*	14	11	0	0.00842261492951908	0.372449755480506	up	21166	0.820022041706426	-0.996765939626601
chr1	47019351	47019700	350	*	5	0	4	0.033448581292872	0.528590514845878	down	21379	-0.753433606280919	-1.56759003166046
chr1	47203001	47203400	400	*	6	5	0	0.0226878855323205	0.480024240874174	up	21384	1.44192561366848	-1.59074411805062
chr1	47644401	47644800	400	*	6	4	0	0.0340964284792931	0.53164735526447	up	21401	0.730226212969985	-1.06802823753844
chr1	51104701	51105300	600	*	10	0	8	0.0341504354468816	0.531824066266904	down	21505	-1.07284425899132	-1.10581337260281
chr1	51148501	51149150	650	*	11	4	0	0.0297109515384956	0.51441994688107	up	21523	0.693008155646436	-0.974842890759051
chr1	51288701	51289900	1200	*	22	0	4	0.0791439326834832	0.645908538360297	down	21562	-0.932645092261651	-1.68121912363767
chr1	51333001	51333900	900	*	16	4	0	0.0993215640307351	0.683341408808263	up	21584	0.884926261337346	-1.53764484838635
chr1	51333801	51334700	900	*	16	3	0	0.0549655433636374	0.590921363884199	up	21608	0.497516836947797	-0.124936342843741
chr1	51462651	51463450	800	*	14	0	3	0.0737153452832119	0.635859266391763	down	21645	-1.18473705466364	-1.52098549940845
chr1	51477351	51478300	950	*	17	0	1	0.0886667327894159	0.664825213269468	down	21653	-0.42436732815141	-0.585511566711345
chr1	51486451	51486700	250	*	3	2	0	0.0847164862723091	0.656800853450935	up	21681	0.680236597669111	-1.65149989278739
chr1	51566501	51566750	250	*	3	3	0	0.0880415664864623	0.66382476441083	up	21708	0.629712407418874	-1.65853958254893
chr1	51600451	51600800	350	*	5	4	0	0.0381008159699767	0.544857599236242	up	21746	0.872504548482899	-1.38866715399553
chr1	51795501	51796400	900	*	16	0	7	0.0381782213338908	0.545118382382604	down	21919	-0.720332736016938	-1.13200691820268
chr1	51887801	51888800	1000	*	18	0	9	0.0238138158530473	0.485607292043676	down	21987	-0.769194240665602	-1.01476008571429
chr1	51896001	51896900	900	*	16	0	5	0.00289871470654505	0.282068857316399	down	22009	-1.63676629538171	-1.63506537591999
chr1	51934951	51935100	150	*	1	1	0	0.0575516854710902	0.597498737218504	up	22110	0.931517720955517	-1.67166904020148
chr1	51996601	51997200	600	*	10	0	5	0.0716069813240225	0.632224556551839	down	22120	-0.80853967408487	-1.18067451935554
chr1	52095851	52096200	350	*	5	2	0	0.0402192892191953	0.55225185238946	up	22194	1.05001689150194	-1.2563994802998
chr1	52119651	52120750	1100	*	19	8	0	0.00567703409242913	0.333243024467606	up	22256	1.38172439541972	-1.45471157437587
chr1	52170801	52171650	850	*	11	2	0	0.0441212442775646	0.562955299006361	up	22359	1.34456086576666	-1.66080040166052
chr1	52232851	52233950	1100	*	20	0	0	0.0352032787826899	0.534841831017089	down	22398	-0.259614548657171	1.37064366287315
chr1	52427551	52428600	1050	*	19	8	0	0.0358914219540663	0.536921072178562	up	22430	1.15148694427275	-1.3999356526982
chr1	52499501	52500350	850	*	15	0	0	0.0732103576673328	0.635196511556911	up	22471	0.475459032742787	-0.460533562473593
chr1	52714201	52714700	500	*	8	3	0	0.0325549785278939	0.524835876509836	up	22574	1.12039480438347	-1.55290683186247
chr1	52726251	52727100	850	*	15	0	3	0.0885083347659662	0.66456083532695	down	22595	-0.872897800083165	-0.976481993323614
chr1	53053151	53053700	550	*	5	0	4	0.00425097168349999	0.30688931723397	down	22755	-1.51797416464031	-1.5556230943717
chr1	53086001	53086400	400	*	6	0	5	0.00800170253433673	0.366821854159078	down	22764	-1.22362247758894	-1.40966789634067
chr1	53455851	53456450	600	*	10	3	0	0.00471930160820789	0.317622408470515	up	22849	2.0694169745047	-1.43889561175475
chr1	53667951	53668750	800	*	12	0	5	0.0358630690852099	0.536921072178562	down	22863	-0.791571474219589	-1.08399951746773
chr1	53942351	53942850	500	*	8	0	3	0.0315087471734274	0.521379452103816	down	22968	-0.797708647644631	-1.40735878914019
chr1	54438351	54439450	1100	*	20	0	5	0.00549958642609331	0.331087741176169	down	23104	-2.47281349268181	-1.30230459560072
chr1	54600151	54600650	500	*	8	0	3	0.0473705019092608	0.573036252054369	down	23137	-0.66996942496996	-1.14286500978554
chr1	54823651	54824500	850	*	15	15	0	0.000411821708665649	0.16331281020642	up	23190	1.15649257153594	-1.18920034655404
chr1	54826701	54827650	950	*	12	7	0	0.00136774215866797	0.228059094456007	up	23201	1.47900086013953	-1.63008961100786
chr1	54842851	54843400	550	*	9	4	0	0.0314254178136358	0.521013514276149	up	23227	1.32032967631546	-1.67846136014839
chr1	54850151	54850650	500	*	8	2	0	0.0771809508525661	0.642541121731532	up	23238	0.884141837337593	-1.43818551778914
chr1	54906501	54907750	1250	*	20	5	0	0.00336777922237178	0.292307281831003	up	23342	0.917645646313722	-0.868417692723181
chr1	54960451	54961350	900	*	16	5	3	0.00301549478782459	0.284221250253097	up	23405	1.07196415594949	-0.743417611013747
chr1	55026801	55028000	1200	*	22	2	0	0.0893628049718883	0.66637118686866	up	23471	0.690576084989176	-1.04590891308771
chr1	55383101	55383750	650	*	11	4	0	0.0366301919196821	0.538874909649021	up	24009	0.741179900824034	-0.752054837766477
chr1	55406251	55407350	1100	*	20	2	0	0.0883415090484165	0.664345972321591	up	24058	1.10822623249169	-1.22076201156172
chr1	55455451	55455800	350	*	4	0	3	0.00153544947433198	0.234767995177895	down	24080	-1.73153285490404	-1.65123896548808
chr1	55888251	55888450	200	*	2	0	2	0.032683779594203	0.525183916525808	down	24150	-0.856883139835475	-1.68789830503336
chr1	55983451	55983950	500	*	8	0	5	0.0200808113687252	0.468199025555925	down	24168	-0.701148385738707	-1.25034599201177
chr1	56833351	56833750	400	*	6	3	0	0.0267093266368913	0.500284304193471	up	24200	0.923406231339441	-1.54679557972513
chr1	56928601	56929200	600	*	9	0	5	0.0358511846129784	0.536921072178562	down	24228	-0.900838356341802	-1.40187681232104
chr1	57096751	57097200	450	*	7	0	2	0.0243777371199936	0.488618066160712	down	24508	-1.15439284071472	-1.52683449995468
chr1	57439251	57439500	250	*	3	2	0	0.0518826718442989	0.584211386815443	up	24683	0.776517516277989	-1.56224358541541
chr1	57485501	57485750	250	*	3	0	3	0.000212947221473541	0.121514150297019	down	24696	-3.38323009774685	-1.47014591954083
chr1	57706151	57706300	150	*	1	1	0	0.0830186225855464	0.65403811368906	up	24758	0.604712328979264	-1.69937466330327
chr1	57846951	57847400	450	*	4	0	2	0.0898637471432145	0.667340222410255	down	24806	-0.911160193737968	-1.63430838201317
chr1	57857651	57858900	1250	*	18	0	0	0.0278304849010947	0.505645274716418	down	24811	-0.49715364175208	-0.172375408760824
chr1	57949051	57949550	500	*	5	0	1	0.0387266419471881	0.54751809471024	down	24916	-1.16178394395707	-1.56626703736055
chr1	57969201	57970500	1300	*	24	0	2	0.0127943060097979	0.416216497438254	up	24930	0.489475637617953	0.68655315049306
chr1	58112801	58113350	550	*	9	0	4	0.0740684831061128	0.636416346607052	down	25037	-0.51619862759722	-0.609341851665873
chr1	58144201	58145350	1150	*	21	0	4	0.0539978610304068	0.587995919855561	down	25074	-0.99970883402074	-1.55584754113326
chr1	58211301	58211450	150	*	1	1	0	0.0204379256562839	0.469974435948548	up	25106	1.00292490053864	-1.68222808869293
chr1	58295901	58297050	1150	*	21	2	2	0.017382418861618	0.451164298464964	down	25184	-0.426208550736829	0.4914820691098
chr1	58303351	58304200	850	*	13	5	0	0.0788761389839214	0.645696856515269	up	25215	0.858736046498031	-1.65199580292106
chr1	58332601	58333600	1000	*	15	3	0	0.0149965029480228	0.432871653419068	up	25223	1.19331181420855	-1.64909373532369
chr1	58364701	58365000	300	*	4	0	1	0.0861898702614582	0.659783664131288	down	25293	-0.640242116441659	-1.62352595136942
chr1	58382651	58383200	550	*	9	2	2	0.0199880285668002	0.46767057551146	down	25308	-2.76010290702532	-1.65642038401409
chr1	58422951	58424000	1050	*	19	0	1	0.0132490177375147	0.420093235986435	up	25431	0.480559027545508	0.176480426319111
chr1	58961001	58961900	900	*	16	8	0	0.0745537930941211	0.637036094873567	up	25784	0.859133118633976	-1.28086835565309
chr1	58962251	58962700	450	*	5	1	0	0.097667191946528	0.681215132039866	up	25797	0.944448630758326	-1.69829405079013
chr1	59068001	59068400	400	*	6	0	1	0.0927878995753055	0.673122097479819	down	25833	-1.61622871334963	-1.37087648705315
chr1	59119401	59120900	1500	*	28	3	0	0.0543182216404111	0.589004380046957	up	25871	1.59647217249899	-1.6648586325628
chr1	59247201	59248250	1050	*	19	4	0	0.0622860358484064	0.610043575374579	up	25917	0.999056439464421	-1.25158104236682
chr1	59257801	59258150	350	*	5	2	0	0.00717754593514565	0.356918751783155	up	25961	1.41081832980156	-1.64070647224796
chr1	59277851	59278300	450	*	7	0	1	0.0238184341142177	0.485607292043676	down	25988	-1.43102769672683	-1.67547751799384
chr1	59291451	59292400	950	*	16	0	6	0.0212493943841653	0.47348683534899	down	26000	-0.773316089629857	-0.974764689823065
chr1	59321901	59323000	1100	*	19	8	0	0.00602811286604832	0.340610046618503	up	26099	1.29325430518052	-1.16588866617638
chr1	59326601	59327700	1100	*	20	9	0	0.00868789737706501	0.375630443708907	up	26111	0.512442565222628	0.0155512370222222
chr1	59332501	59333950	1450	*	27	11	0	0.0780881537408526	0.643572084552542	up	26165	0.696793313539704	-0.954181179414763
chr1	59406651	59407850	1200	*	22	0	3	0.0114699214773824	0.40480932707918	up	26461	0.408340830678399	0.947501742070612
chr1	59418151	59419050	900	*	12	1	3	0.0476525948803605	0.573458346280302	down	26523	-1.1720148355735	-1.63806311025057
chr1	59437451	59438500	1050	*	15	6	0	0.0206984330290672	0.471819488186604	up	26592	0.65192344062462	-0.770035953209558
chr1	59479851	59481150	1300	*	20	0	6	0.0132622412173077	0.42016760531795	down	26796	-1.30643765795569	-1.70470207908563
chr1	59520101	59521650	1550	*	29	5	0	0.0715089363372625	0.631947168632329	up	27089	1.09873117984855	-1.26306454784789
chr1	59540901	59541050	150	*	1	1	0	0.0842854144569636	0.656228352847927	up	27137	0.601815844199898	-1.67368185806881
chr1	59592501	59593850	1350	*	17	1	4	0.0709184569186666	0.630560121346003	mixed	27360	1.45945485625305	-1.48704406377502
chr1	59595001	59596100	1100	*	20	0	4	0.00554044536553844	0.331781563351233	down	27387	-1.26728051839025	-0.992532554040249
chr1	59622951	59623950	1000	*	18	5	1	0.0556224208187215	0.592436564691967	up	27465	0.729225842693775	-0.856384149103654
chr1	59882551	59883450	900	*	14	6	0	0.0687795191260995	0.625088714291094	up	27693	1.01790709790831	-1.65696958074484
chr1	60000501	60000800	300	*	4	4	0	0.0534150835134412	0.586568520454588	up	27825	0.860414802229351	-1.66620451590591
chr1	60097901	60099150	1250	*	23	7	0	0.0826632645600547	0.653493053978815	up	27917	0.833256932026384	-1.53608038140672
chr1	60129701	60130300	600	*	10	0	3	0.0458797608390383	0.568649213536241	down	27935	-1.35761839258788	-1.09810173963063
chr1	60196951	60197100	150	*	1	1	0	0.00356634109053777	0.292516100993867	up	27987	1.84199809905162	-1.64258631835485
chr1	60428951	60429250	300	*	4	0	1	0.064932021904525	0.615801562308074	down	28073	-2.06430368380982	-1.34568017873676
chr1	60488951	60490200	1250	*	21	0	7	0.0698648778640263	0.628079741779057	down	28087	-1.07583391140531	-1.04045211684851
chr1	60625801	60627050	1250	*	23	0	3	0.0611576879281074	0.607459685462476	down	28164	-1.29417343181411	-1.56743583715577
chr1	60626951	60628200	1250	*	23	0	4	0.0344954637075968	0.532992769713189	down	28170	-0.993994663417573	-1.17664847031649
chr1	60824801	60825200	400	*	6	0	1	0.0576776189446583	0.597729440970413	down	28277	-0.843374576176878	-1.47390609725491
chr1	60875001	60875750	750	*	9	4	0	0.0613667784485305	0.607996297246618	up	28378	0.817241556900791	-1.37252244761123
chr1	61132051	61133150	1100	*	20	10	0	0.022811184826928	0.480327323173703	up	28558	0.611076419813769	-0.552590411873213
chr1	61139201	61140700	1500	*	28	0	0	0.0146844528457576	0.43091591674887	down	28622	-0.393608108194142	0.690498671766897
chr1	61306051	61306850	800	*	14	0	5	0.0821992381609524	0.652672452671757	down	28894	-0.791526238916911	-1.50732472623044
chr1	61309551	61309950	400	*	6	0	4	0.00129052159491083	0.226400295532074	down	28911	-1.36640064579974	-1.70706509657869
chr1	61354551	61354800	250	*	3	0	3	0.0319033214207978	0.522920022224767	down	28935	-0.887290671940174	-1.59396410652893
chr1	61375701	61376650	950	*	14	3	0	0.00649212113367651	0.34935165047006	up	28995	1.19318504049739	-1.5641669934421
